yacht_id,builder,length_m,price_eur,segment,age_years,location,cabins,crew_count,annual_crew_cost_eur,annual_maintenance_cost,operating_cost_ratio,charter_rate_weekly_eur,charter_demand_score,annual_charter_revenue,roi_years,fuel_consumption_lph,estimated_range_nm,efficiency_score,total_cost_5yr,investment_grade,beam_m,draft_m,gt,year_built,crew,max_speed_knots,cruise_speed_knots,fuel_capacity_l,recent_refit,price_per_meter,market_segment_score,builder_reputation_score,location_premium_mult,age_depreciation_factor,condition_factor,price_per_cabin,price_per_gt,length_to_beam_ratio,volume_efficiency,cabins_per_10m,crew_cost_per_1m_eur,maintenance_rate,fuel_efficiency,charter_yield_annual,efficiency_per_length,age_squared,log_length,log_price,log_price_per_meter,segment_encoded,builder_encoded,location_encoded,total_annual_cost,investment_return_10yr,break_even_charter_years,net_present_value,is_luxury_segment,is_large_yacht,is_efficient,is_good_investment,overall_quality_score,investment_attractiveness
YHT825,Oceanco,40.5,29690000.0,Premium-Luxury,3.1,Greek Islands,6,,330000.0,2248200.0,0.0868303839814649,33000.0,1.05,658000.0,45.1,0.1,6229962.0,83891946.7,42583200.0,B-Grade,7.5,3.3,11.0,2021.0,6.0,26.0,23.1,454480.0,1.0,733086.4197530864,50.0,115.0,1.05,0.804,0.97,4948333.333333333,2699090.909090909,5.4,0.03621399176954732,1.4814814814814814,8148.148148148148,0.07572246547659145,62299620.0,0.022162344223644326,2071406.0913580249,9.610000000000001,3.7013019741124933,17.206320846739942,13.50501887262745,1,12,5,2578200.0,12893200.0,45.121580547112465,32227500.0,0,0,1,0,16778443.8,15.19
YHT114,Feadship,44.7,29660000.0,Premium-Luxury,15.2,Spanish Coast,6,15.0,1009743.1584363964,2522537.2219538754,0.119092393135208,30333.434962717263,0.7089229306077476,430081.35218338063,68.96369686671137,136.1618386023751,5281.10363438892,38.78549003594903,47321401.90195136,B-Grade,,,,,,,,,,663534.6756152125,,,,,,4943333.333333333,,,,1.342281879194631,22589.3324034988,0.08504845657295601,38.78549003594903,0.014500382743876623,0.8676843408489716,231.04,3.7999735016195233,17.20530989467406,13.405336393054537,1,7,10,3532280.3803902715,17661401.901951358,68.96369686671137,44153504.754878394,0,0,0,0,,
YHT297,Sunseeker,42.0,29600000.0,Premium-Luxury,7.0,Antibes,7,,385000.0,1778900.0,0.0731116302817694,37000.0,1.304,737900.0,40.1,0.1,3871075.0,43241937.8,40416700.0,B-Grade,6.6,2.7,8.0,2018.0,7.0,26.0,22.2,345615.0,0.0,704761.9047619047,50.0,105.0,1.25,0.613,0.95,4228571.428571428,3700000.0,6.363636363636364,0.02886002886002886,1.6666666666666665,9166.666666666666,0.06009797297297297,38710750.0,0.024929054054054055,1029569.9476190476,49.0,3.7376696182833684,17.20328491929429,13.46561530101092,1,14,0,2163900.0,10816700.0,40.11383656321995,27048750.0,0,0,0,0,8648439.1,15.2
YHT064,Oceanco,42.4,29600000.0,Premium-Luxury,14.0,Greek Islands,6,15.0,735284.5031939496,2669151.7769695763,0.1150147391947137,28977.3624231897,0.6714178648217334,389118.3761268712,76.06939639969352,152.93427372866643,4847.1564521748205,31.694376505652148,46622181.40081763,B-Grade,,,,,,,,,,698113.2075471699,,,,,,4933333.333333333,,,,1.4150943396226414,17341.615641366738,0.09017404651924243,31.694376505652155,0.01314589108536727,0.7475088798502866,196.0,3.7471483622379123,17.20328491929429,13.456136557056377,1,12,5,3404436.2801635256,17022181.400817633,76.0693963996935,42555453.50204407,0,0,0,0,,
YHT901,Abeking,43.3,29480000.0,Premium-Luxury,4.2,Dubai,7,,330000.0,1266800.0,0.0541670492688805,31000.0,1.18,624400.0,47.2,0.1,5085479.0,51816443.2,37463500.0,B-Grade,7.0,2.9,10.0,2020.0,6.0,26.0,21.8,473654.0,1.0,680831.4087759815,50.0,110.0,1.18,0.743,0.948,4211428.571428572,2948000.0,6.185714285714285,0.032992411745298586,1.6166281755196308,7621.247113163973,0.042971506105834466,50854790.0,0.021180461329715062,1196684.600461894,17.64,3.768152635008444,17.19922262528541,13.431069990276965,1,0,3,1596800.0,7983500.0,47.213324791800126,19960000.0,0,0,1,0,10363341.6,15.2
YHT290,Ferretti,48.1,29450000.0,Premium-Luxury,4.7,Caribbean,8,,385000.0,2020200.0,0.0816656646102396,32000.0,1.189,643200.0,45.8,0.1,4929550.0,66642494.3,41477600.0,B-Grade,8.6,3.1,19.0,2020.0,7.0,26.0,23.4,366399.0,0.0,612266.1122661122,50.0,110.0,1.2,0.72,0.992,3681250.0,1550000.0,5.593023255813954,0.04593144128027849,1.663201663201663,8004.158004158004,0.06859762308998302,49295500.0,0.021840407470288623,1385498.8419958418,22.090000000000003,3.8732821771117156,17.19820446806187,13.324922290950154,1,8,1,2405200.0,12027600.0,45.78669154228856,30065000.0,0,0,1,0,13328551.9,15.19
YHT952,Ferretti,49.8,29410000.0,Premium-Luxury,2.8,Spanish Coast,8,,440000.0,1984500.0,0.0824369651268506,35000.0,1.08,692300.0,42.5,0.1,3060343.0,28818066.3,41533000.0,B-Grade,9.4,3.9,23.0,2022.0,8.0,26.0,21.6,341217.0,0.0,590562.248995984,50.0,110.0,1.08,0.821,0.901,3676250.0,1278695.652173913,5.297872340425531,0.04913270101683329,1.606425702811245,8835.341365461847,0.06747704862291737,30603430.0,0.023539612376742604,578676.030120482,7.839999999999999,3.9080149840306073,17.19684531053018,13.288830326499571,1,8,10,2424500.0,12123000.0,42.48158312870143,30306250.0,0,0,0,0,5763666.3,15.2
YHT862,Sunseeker,43.5,29260000.0,Premium-Luxury,6.0,Italian Riviera,7,,275000.0,2008300.0,0.0780255022941015,34000.0,1.1,685900.0,42.7,0.1,3677274.0,43797739.1,40679200.0,B-Grade,8.0,3.1,13.0,2018.0,5.0,26.0,22.0,308090.0,0.0,672643.6781609196,50.0,105.0,1.1,0.656,0.907,4180000.0,2250769.230769231,5.4375,0.03735632183908046,1.6091954022988506,6321.83908045977,0.06863636363636363,36772740.0,0.02344155844155844,1006844.5770114943,36.0,3.7727609380946383,17.191731953556253,13.418971015461613,1,14,6,2283300.0,11419200.0,42.659279778393355,28541250.0,0,0,0,0,8759599.3,15.2
YHT433,Oceanco,41.2,29240000.0,Premium-Luxury,6.0,Fort Lauderdale,6,,275000.0,2203000.0,0.0847401526592955,33000.0,1.078,663100.0,44.1,0.1,3664162.0,39440342.9,41632100.0,B-Grade,6.7,2.7,10.0,2018.0,5.0,26.0,22.8,356536.0,0.0,709708.7378640777,50.0,115.0,1.12,0.655,0.912,4873333.333333333,2924000.0,6.149253731343284,0.036226633821185336,1.4563106796116503,6674.757281553398,0.07534199726402188,36641620.0,0.02267783857729138,957289.8762135921,36.0,3.7184382563554808,17.19104819284585,13.472609936490372,1,12,4,2478000.0,12392100.0,44.09591313527371,30975000.0,0,0,0,0,7888123.1,15.19
YHT135,Oceanco,40.1,29080000.0,Premium-Luxury,4.9,Spanish Coast,5,15.0,756043.1824324648,1470508.1994918275,0.0765664161597074,27013.619924745977,0.807567082113135,436306.2043988071,66.65043885880507,149.19684098711312,4627.138785167298,31.01365119095897,40212756.90962146,B-Grade,,,,,,,,,,725187.0324189526,,,,,,5816000.0,,,,1.2468827930174562,18853.94469906396,0.05056768223837096,31.013651190958978,0.015003652145763654,0.7734077603730416,24.010000000000005,3.6913763343125234,17.185561210629594,13.49418487631707,1,12,10,2226551.381924292,11132756.909621462,66.65043885880507,27831892.27405365,0,0,0,0,,
YHT980,Royal Huisman,44.8,29000000.0,Premium-Luxury,6.6,Antibes,7,,330000.0,1604100.0,0.0666862872902307,33000.0,1.39,665900.0,43.6,0.1,4005177.0,38012720.1,38673000.0,B-Grade,8.0,3.4,14.0,2018.0,6.0,26.0,20.4,419368.0,0.0,647321.4285714286,50.0,105.0,1.25,0.628,1.0,4142857.1428571427,2071428.5714285714,5.6,0.0390625,1.5625,7366.071428571429,0.05531379310344828,40051770.0,0.02296206896551724,848498.2165178573,43.559999999999995,3.8022081394209395,17.182806387950748,13.38059824852981,1,13,0,1934100.0,9673000.0,43.55008259498423,24176250.0,0,0,0,0,7602595.5,15.2
YHT680,Royal Huisman,41.0,28940000.0,Premium-Luxury,0.2,Spanish Coast,6,,440000.0,1926400.0,0.0817741367084262,31000.0,1.08,610400.0,47.4,0.1,5088677.0,56385374.7,40770800.0,B-Grade,8.0,3.0,14.0,2024.0,8.0,26.0,20.1,470827.0,1.0,705853.6585365854,50.0,105.0,1.08,0.984,0.891,4823333.333333333,2067142.857142857,5.125,0.042682926829268296,1.4634146341463414,10731.707317073171,0.06656530753282654,50886770.0,0.02109191430545957,1375253.0414634147,0.04000000000000001,3.713572066704308,17.18073527916761,13.467163212463305,1,13,10,2366400.0,11830800.0,47.411533420707734,29580000.0,0,0,1,0,11277126.4,15.19
YHT331,Royal Huisman,46.5,28930000.0,Premium-Luxury,8.6,Italian Riviera,7,,330000.0,1700600.0,0.070197535681286,34000.0,1.1,679300.0,42.6,0.1,4631801.0,54590956.2,39079500.0,B-Grade,8.7,3.5,16.0,2016.0,6.0,26.0,23.2,377465.0,0.0,622150.5376344086,50.0,105.0,1.1,0.549,0.881,4132857.1428571427,1808125.0,5.344827586206897,0.03955011741441108,1.5053763440860215,7096.774193548387,0.058783269961977185,46318010.0,0.023480815762184585,1173999.0580645162,73.96,3.8394523125933104,17.180389676952316,13.340937364359007,1,13,6,2030600.0,10149500.0,42.587958192256735,25382500.0,0,0,0,0,10918242.7,15.2
YHT296,Amels,67.6,28920000.0,Luxury,18.3,Antibes,11,,495000.0,2228500.0,0.0941729366740047,33000.0,1.246,651500.0,44.4,0.1,4180678.0,44629609.0,42537900.0,B-Grade,11.8,4.7,43.0,2006.0,9.0,22.0,19.0,422389.0,0.0,427810.650887574,75.0,115.0,1.25,0.278,0.835,2629090.909090909,672558.1395348837,5.728813559322033,0.05390632835222144,1.627218934911243,7322.485207100593,0.07705739972337483,41806780.0,0.022527662517289073,660201.3165680474,334.89000000000004,4.213607983048918,17.18004395525484,12.96643597220592,2,2,0,2723500.0,13617900.0,44.38986953184958,34043750.0,0,1,0,0,8925986.3,22.69
YHT189,Heesen,40.7,28660000.0,Premium-Luxury,9.9,Monaco,5,15.0,761490.4711448696,2312023.9757759874,0.1072405599065197,24666.80082125626,0.6884837767278409,339653.8437842383,84.38002550092139,149.51290815478035,4673.016451386224,31.25493650721163,44027572.23460429,B-Grade,,,,,,,,,,704176.9041769041,,,,,,5732000.0,,,,1.2285012285012284,18709.83958586903,0.0806707597967895,31.25493650721163,0.011851145979910618,0.7679345579167477,98.01,3.7062280924485496,17.1710129803643,13.46478488791575,1,9,7,3073514.446920857,15367572.234604292,84.38002550092139,38418930.58651071,0,0,0,0,,
YHT042,Lürssen,49.9,28650000.0,Premium-Luxury,3.1,Monaco,7,15.0,837852.6210892478,2214096.050695077,0.1065252590500636,23856.95850613408,0.7763050987752913,370405.5705916487,77.34764883324343,185.89115727035576,5014.3458689443305,26.974633665073068,43909743.358921625,B-Grade,,,,,,,,,,574148.2965931864,,,,,,4092857.1428571427,,,,1.402805611222445,16790.63368916328,0.07728083946579675,26.974633665073068,0.01292864120738739,0.540573820943348,9.610000000000001,3.910021002757473,17.170664001125022,13.26064299836755,1,11,7,3051948.6717843246,15259743.358921625,77.34764883324343,38149358.39730406,0,0,0,0,,
YHT280,Sunseeker,45.5,28640000.0,Premium-Luxury,0.1,Fort Lauderdale,7,,330000.0,1973000.0,0.0804139745597895,33000.0,1.197,662400.0,43.2,0.1,4550148.0,43348074.5,40154400.0,B-Grade,8.1,3.4,15.0,2024.0,6.0,26.0,19.7,437051.0,0.0,629450.5494505494,50.0,105.0,1.12,0.99,0.897,4091428.5714285714,1909333.3333333333,5.617283950617284,0.0407000407000407,1.5384615384615385,7252.747252747253,0.06888966480446927,45501480.0,0.02312849162011173,952704.934065934,0.010000000000000002,3.817712325956905,17.17031490005672,13.352602574099814,1,14,4,2303000.0,11514400.0,43.23671497584541,28787500.0,0,0,0,0,8669666.4,15.2
YHT748,Ferretti,41.9,28490000.0,Premium-Luxury,4.4,Greek Islands,6,,440000.0,1702700.0,0.0752123089445088,34000.0,1.05,678200.0,42.0,0.1,3386165.0,35469997.7,39201800.0,B-Grade,8.0,3.1,15.0,2020.0,8.0,26.0,20.0,321216.0,0.0,679952.2673031026,50.0,110.0,1.05,0.735,0.955,4748333.333333333,1899333.3333333333,5.2375,0.04474940334128878,1.431980906921241,10501.193317422434,0.05976482976482977,33861650.0,0.023804843804843805,846539.324582339,19.360000000000003,3.735285826928092,17.16506370647409,13.429777879545998,1,8,5,2142700.0,10711800.0,42.008257151282805,26783750.0,0,0,0,0,7094052.5,15.2
YHT650,Sunseeker,38.9,28390000.0,Mid-Range,0.6,St. Barts,6,,330000.0,1592400.0,0.0677113457984088,32000.0,1.228,635600.0,44.7,0.1,4397048.0,56654791.8,38003300.0,B-Grade,6.8,2.9,8.0,2024.0,6.0,26.0,21.3,358696.0,1.0,729820.0514138818,25.0,105.0,1.22,0.96,0.994,4731666.666666667,3548750.0,5.720588235294118,0.03024345985180705,1.5424164524421593,8483.290488431878,0.0560901725959845,43970480.0,0.022388164846777033,1456421.383033419,0.36,3.6609942506244004,17.161547528449155,13.500553277824753,0,14,11,1922400.0,9613300.0,44.666456891126494,24030000.0,0,0,0,0,11330999.9,7.7
YHT157,Feadship,44.7,28290000.0,Premium-Luxury,5.5,Italian Riviera,6,15.0,964933.0883358568,2785578.436633216,0.1325737548592814,24913.61475366028,0.7985464988804946,397893.59671985696,71.09941007650346,154.16765615895105,4841.576545731586,31.40461927202025,47042557.62484536,B-Grade,,,,,,,,,,632885.9060402684,,,,,,4715000.0,,,,1.342281879194631,21586.86998514221,0.09846512678095497,31.404619272020252,0.014064814306110179,0.7025641895306542,30.25,3.7999735016195233,17.15801894327775,13.358045441658227,1,7,6,3750511.524969073,18752557.624845363,71.09941007650346,46881394.06211341,0,0,0,0,,
YHT214,Oceanco,44.3,28250000.0,Premium-Luxury,5.6,South of France,6,15.0,873854.3438479349,2746981.5934589296,0.1281711836214819,32865.49134307,0.8785155103512559,577456.8780040384,48.921401884838986,118.472156860315,4691.951530717739,39.603833128908086,46354179.68653432,B-Grade,,,,,,,,,,637697.5169300226,,,,,,4708333.333333333,,,,1.3544018058690745,19725.831689569637,0.0972382864941214,39.60383312890809,0.020440951433771268,0.8939917184855098,31.359999999999996,3.7909846770510898,17.156604015556724,13.365619338505635,1,12,9,3620835.937306864,18104179.686534323,48.921401884838986,45260449.2163358,0,0,0,0,,
YHT103,Lürssen,42.3,28130000.0,Premium-Luxury,12.5,Greek Islands,6,15.0,799296.4112604923,1487456.39596341,0.0812923145120477,27121.78509728767,0.7700854017876934,417721.81547688495,67.34146735402332,129.57534365738573,4323.715278380334,33.368348918393046,39563764.03611951,B-Grade,,,,,,,,,,665011.8203309693,,,,,,4688333.333333333,,,,1.4184397163120568,18895.896247292963,0.0528779380008322,33.368348918393046,0.014849691271840916,0.788849856226786,156.25,3.744787086052232,17.15234718046604,13.407560094413807,1,11,5,2286752.807223902,11433764.036119513,67.34146735402332,28584410.090298776,0,0,0,0,,
YHT832,Ferretti,47.9,28000000.0,Premium-Luxury,2.7,Fort Lauderdale,7,,330000.0,2191300.0,0.090031338683288,27000.0,1.039,542600.0,51.6,0.1,3524808.0,39759040.4,40611500.0,B-Grade,9.5,4.1,22.0,2022.0,6.0,26.0,21.4,322103.0,1.0,584551.1482254697,50.0,110.0,1.12,0.825,0.989,4000000.0,1272727.2727272727,5.042105263157895,0.04834633556752005,1.4613778705636742,6889.352818371608,0.07826071428571428,35248080.0,0.01937857142857143,830042.5970772442,7.290000000000001,3.8691155044168695,17.14771506813948,13.278599563722608,1,8,4,2521300.0,12611500.0,51.60339107998526,31516250.0,0,0,0,0,7951861.1,15.19
YHT414,Sunseeker,45.7,27900000.0,Premium-Luxury,6.7,Greek Islands,7,,220000.0,1171100.0,0.0498576465135627,31000.0,1.05,615800.0,45.3,0.1,2804914.0,26253490.4,34857100.0,B-Grade,6.9,2.8,10.0,2018.0,4.0,26.0,22.2,328479.0,0.0,610503.2822757111,50.0,105.0,1.05,0.628,0.907,3985714.285714286,2790000.0,6.6231884057971016,0.03171280880347572,1.5317286652078774,4814.004376367615,0.041974910394265236,28049140.0,0.02207168458781362,574474.6258205689,44.89,3.822098297900159,17.144137246791594,13.322038948891436,1,14,5,1391100.0,6957100.0,45.306917830464435,17388750.0,0,0,0,0,5250749.6,15.2
YHT259,Amels,47.2,27550000.0,Premium-Luxury,6.3,Dubai,7,,330000.0,1136400.0,0.0532189107348548,28000.0,1.18,557200.0,49.5,0.1,3281012.0,35466697.9,34885800.0,B-Grade,8.3,3.3,18.0,2018.0,6.0,26.0,21.7,311441.0,1.0,583686.4406779661,50.0,115.0,1.18,0.645,0.891,3935714.285714286,1530555.5555555555,5.686746987951807,0.0459464978558301,1.4830508474576272,6991.525423728813,0.0412486388384755,32810120.0,0.020225045372050818,751413.0911016949,39.69,3.8543938925915096,17.131513093563196,13.277119200971688,1,2,3,1466400.0,7335800.0,49.44364680545585,18330000.0,0,0,0,0,7093394.1,15.2
YHT049,Lürssen,40.4,27510000.0,Premium-Luxury,0.7,Greek Islands,5,15.0,850771.3717176346,1514120.1408946505,0.0859647950785999,24038.469296997577,0.7493237265119012,360251.9078653629,76.36323194791053,140.21121114963557,2591.161179090511,18.48041364056961,39334457.56306142,B-Grade,,,,,,,,,,680940.594059406,,,,,,5502000.0,,,,1.2376237623762376,21058.69731974343,0.055038900068871334,18.48041364056961,0.013095307446941581,0.45743598120221807,0.48999999999999994,3.6988297849671046,17.130060132900756,13.431230347933653,1,11,5,2364891.512612285,11824457.563061424,76.36323194791053,29561143.907653563,0,0,0,0,,
YHT033,Oceanco,40.8,27500000.0,Premium-Luxury,7.0,Monaco,5,15.0,823987.708144655,1472032.0276755912,0.0834916267570998,23326.99458210661,0.6820558561928028,318206.26524207194,86.4219313189188,155.7173078144981,3105.560356368845,19.943578526726245,38980098.67910123,B-Grade,,,,,,,,,,674019.6078431373,,,,,,5500000.0,,,,1.2254901960784315,20195.77716040821,0.0535284373700215,19.943578526726245,0.011571136917893524,0.4888131991844668,49.0,3.708682081410116,17.1296965626368,13.421014481226683,1,12,7,2296019.735820246,11480098.679101229,86.4219313189188,28700246.69775307,0,0,0,0,,
YHT472,Oceanco,68.1,27290000.0,Luxury,15.0,Monaco,11,,495000.0,1546900.0,0.0748132865890289,33000.0,1.15,659700.0,41.4,0.1,3494640.0,26869828.7,37503400.0,B-Grade,12.7,5.1,57.0,2009.0,9.0,22.0,18.4,435174.0,0.0,400734.2143906021,75.0,115.0,1.15,0.349,0.768,2480909.090909091,478771.9298245614,5.362204724409449,0.06590585868396408,1.6152716593245229,7268.722466960353,0.056683766947599856,34946400.0,0.024173689996335655,394564.2980910426,225.0,4.220977213155467,17.12203089268452,12.901053679529054,2,12,7,2041900.0,10213400.0,41.36728816128543,25523750.0,0,1,0,0,5374030.2,22.7
YHT456,Oceanco,41.8,27240000.0,Premium-Luxury,6.8,Dubai,6,,275000.0,1114700.0,0.0510126406205608,28000.0,1.18,557400.0,48.9,0.1,4561283.0,44108655.8,34191400.0,B-Grade,8.2,3.0,14.0,2018.0,5.0,26.0,21.4,440089.0,1.0,651674.6411483254,50.0,115.0,1.18,0.623,0.93,4540000.0,1945714.2857142857,5.097560975609756,0.04084490605671608,1.4354066985645932,6578.947368421053,0.04092143906020558,45612830.0,0.020462555066079295,1055231.0,46.239999999999995,3.7328963395307104,17.120197039245586,13.387300699714876,1,12,3,1389700.0,6951400.0,48.8697524219591,17371250.0,0,0,0,0,8821785.7,15.2
YHT935,Amels,58.3,27240000.0,Luxury,14.3,Singapore,9,,440000.0,1914600.0,0.0864507652849073,33000.0,1.237,661600.0,41.2,0.1,4484115.0,34206495.7,39009400.0,B-Grade,10.8,4.4,34.0,2010.0,8.0,26.0,21.1,576736.0,0.0,467238.4219554031,75.0,115.0,1.15,0.366,0.855,3026666.6666666665,801176.4705882353,5.398148148148148,0.05399911060288419,1.5437392795883362,7547.169811320755,0.0702863436123348,44841150.0,0.024287812041116005,586732.3447684392,204.49,4.065602093356446,17.120197039245586,13.05459494588914,2,2,8,2354600.0,11769400.0,41.17291414752116,29432500.0,0,0,0,0,6841363.6,22.69
YHT868,Abeking,45.4,27000000.0,Premium-Luxury,0.8,St. Barts,7,,385000.0,2019200.0,0.0890469060116794,22000.0,0.979,436800.0,61.8,0.1,4467364.0,54026435.3,39020900.0,B-Grade,7.1,2.8,11.0,2024.0,7.0,26.0,22.0,393865.0,1.0,594713.6563876652,50.0,110.0,1.22,0.943,0.877,3857142.8571428573,2454545.4545454546,6.394366197183099,0.03412545759136316,1.5418502202643172,8480.176211453745,0.07478518518518519,44673640.0,0.016177777777777777,1190009.5881057268,0.6400000000000001,3.8155121050473024,17.111347423968603,13.2958353189213,1,0,11,2404200.0,12020900.0,61.81318681318681,30052500.0,0,0,0,0,10805340.1,15.19
YHT186,Feadship,40.1,26990000.0,Premium-Luxury,6.6,South of France,5,15.0,878550.0370569068,2459514.0093248165,0.1236778083135132,27351.245948976368,0.9396782606261276,514027.4243858306,52.50692612801378,158.48331892803833,5473.767981106565,34.538448703185026,43680320.23190862,B-Grade,,,,,,,,,,673067.3316708229,,,,,,5398000.0,,,,1.2468827930174562,21908.978480222115,0.09112686214615845,34.538448703185026,0.019045106498178237,0.8613079477103497,43.559999999999995,3.6913763343125234,17.11097698499419,13.419600650681664,1,7,9,3338064.046381723,16690320.23190862,52.50692612801379,41725800.57977154,0,0,0,0,,
YHT942,Royal Huisman,49.3,26830000.0,Premium-Luxury,7.0,Greek Islands,8,,330000.0,1934600.0,0.0844034282195254,32000.0,1.05,636400.0,42.2,0.1,4027218.0,43690959.1,38154200.0,B-Grade,9.8,4.0,26.0,2018.0,6.0,26.0,21.6,400206.0,0.0,544219.0669371197,50.0,105.0,1.05,0.614,0.963,3353750.0,1031923.0769230769,5.030612244897958,0.053814629299995864,1.6227180527383367,6693.71196754564,0.07210585165859112,40272180.0,0.023719716734998137,886226.350912779,49.0,3.8979240810486444,17.105031222401806,13.207107141353163,1,13,5,2264600.0,11324200.0,42.15901948460088,28307500.0,0,0,0,0,8738243.3,15.19
YHT249,Feadship,46.7,26830000.0,Premium-Luxury,4.4,Greek Islands,6,15.0,957409.0680210824,2031016.8997078864,0.111383748331307,30080.223210353863,0.718523248182396,432266.7937430991,62.06814955105102,143.56729897565234,2762.9282402915155,19.24482984638502,41772129.83864485,B-Grade,,,,,,,,,,574518.2012847966,,,,,,4471666.666666667,,,,1.284796573875803,20501.264839851872,0.07569947445799055,19.24482984638502,0.01611132291252699,0.41209485752430447,19.360000000000003,3.8437441646748516,17.105031222401806,13.261287057726955,1,7,5,2988425.9677289687,14942129.838644847,62.06814955105102,37355324.59661211,0,0,0,0,,
YHT204,Feadship,40.1,26780000.0,Premium-Luxury,17.1,Monaco,5,15.0,904035.1539026176,1966580.1409654648,0.1071925054095624,23029.915481760065,0.7896856866629856,363727.8924200844,73.62646791209147,120.7125023958036,4120.035743813532,34.13097783611815,41133076.47434042,B-Grade,,,,,,,,,,667830.4239401496,,,,,,5356000.0,,,,1.2468827930174562,22544.51755368124,0.07343465798974849,34.13097783611815,0.013582072159077087,0.8511465794543179,292.41,3.6913763343125234,17.1031658982273,13.411789563914777,1,7,7,2870615.2948680823,14353076.474340416,73.62646791209147,35882691.18585103,0,0,0,0,,
